window,year,field,label,n,valid_n,missing_n,included_n,share,sentinel_present_n,known_n,known_positive_n,known_share
observed,all,task_language,wad,1,14741,26,14767,6.783800284919612e-05,304,14437,1,6.926646810279144e-05
observed,all,task_language,wo,4,14741,26,14767,0.0002713520113967845,304,14437,4,0.0002770658724111658
observed,all,task_language,wuu,1,14741,26,14767,6.783800284919612e-05,304,14437,1,6.926646810279144e-05
observed,all,task_language,xh,9,14741,26,14767,0.0006105420256427651,304,14437,9,0.0006233982129251229
observed,all,task_language,yi,5,14741,26,14767,0.0003391900142459806,304,14437,5,0.0003463323405139572
observed,all,task_language,yo,35,14741,26,14767,0.002374330099721864,304,14437,32,0.002216526979289326
observed,all,task_language,yue,14,14741,26,14767,0.0009497320398887456,304,14437,14,0.0009697305534390802
observed,all,task_language,za,4,14741,26,14767,0.0002713520113967845,304,14437,4,0.0002770658724111658
observed,all,task_language,zh,1667,14741,26,14767,0.11308595074960993,304,14437,1622,0.11235021126272772
observed,all,task_language,zu,22,14741,26,14767,0.0014924360626823146,304,14437,21,0.0014545958301586202
observed,2022,target_system,agent_or_tool_system,4,160,0,160,0.025,0,160,4,0.025
observed,2022,target_system,answering_model,158,160,0,160,0.9875,0,160,158,0.9875
observed,2022,target_system,embodied_system,0,160,0,160,0.0,0,160,0,0.0
observed,2022,evaluation_domain,cybersecurity,1,160,0,160,0.00625,0,160,1,0.00625
observed,2022,evaluation_domain,education,0,160,0,160,0.0,0,160,0,0.0
observed,2022,evaluation_domain,engineering,2,160,0,160,0.0125,0,160,2,0.0125
observed,2022,evaluation_domain,finance_and_business,5,160,0,160,0.03125,0,160,5,0.03125
observed,2022,evaluation_domain,general_or_cross_domain,53,160,0,160,0.33125,0,160,53,0.33125
observed,2022,evaluation_domain,healthcare_biomedicine,9,160,0,160,0.05625,0,160,9,0.05625
observed,2022,evaluation_domain,language_and_communication,90,160,0,160,0.5625,0,160,90,0.5625
observed,2022,evaluation_domain,law_and_public_policy,4,160,0,160,0.025,0,160,4,0.025
observed,2022,evaluation_domain,mathematics_and_formal_reasoning,16,160,0,160,0.1,0,160,16,0.1
observed,2022,evaluation_domain,natural_sciences,7,160,0,160,0.04375,0,160,7,0.04375
observed,2022,evaluation_domain,other,5,160,0,160,0.03125,0,160,5,0.03125
observed,2022,evaluation_domain,social_sciences_and_humanities,15,160,0,160,0.09375,0,160,15,0.09375
observed,2022,evaluation_domain,software_and_coding,28,160,0,160,0.175,0,160,28,0.175
observed,2022,evaluation_setup,fixed_items,150,160,0,160,0.9375,0,160,150,0.9375
observed,2022,evaluation_setup,interactive_loop,9,160,0,160,0.05625,0,160,9,0.05625
observed,2022,evaluation_setup,runtime_generated_items,13,160,0,160,0.08125,0,160,13,0.08125
observed,2022,modality,audio,2,160,0,160,0.0125,0,160,2,0.0125
observed,2022,modality,code,25,160,0,160,0.15625,0,160,25,0.15625
observed,2022,modality,image,11,160,0,160,0.06875,0,160,11,0.06875
observed,2022,modality,structured_data,17,160,0,160,0.10625,0,160,17,0.10625
observed,2022,modality,text,158,160,0,160,0.9875,0,160,158,0.9875
observed,2022,modality,video,1,160,0,160,0.00625,0,160,1,0.00625
observed,2022,material_origin,generative_model,25,160,0,160,0.15625,0,160,25,0.15625
observed,2022,material_origin,human_or_real_world,151,160,0,160,0.94375,0,160,151,0.94375
observed,2022,material_origin,not_reported,0,160,0,160,0.0,0,160,0,0.0
observed,2022,material_origin,program_or_simulation,44,160,0,160,0.275,0,160,44,0.275
observed,2022,material_origin,unclear,0,160,0,160,0.0,0,160,0,0.0
observed,2022,scoring_source,execution_or_environment,28,160,0,160,0.175,0,160,28,0.175
observed,2022,scoring_source,human_judge,27,160,0,160,0.16875,0,160,27,0.16875
observed,2022,scoring_source,llm_judge,0,160,0,160,0.0,0,160,0,0.0
observed,2022,scoring_source,other_model_judge,25,160,0,160,0.15625,0,160,25,0.15625
observed,2022,scoring_source,reference_or_metric,137,160,0,160,0.85625,0,160,137,0.85625
observed,2022,scoring_source,unclear,0,160,0,160,0.0,0,160,0,0.0
observed,2022,task_language,aa,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,abl,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,abs,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,ace,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,acm,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,acq,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,ado,1,160,0,160,0.00625,2,158,1,0.006329113924050633
observed,2022,task_language,aeb,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,af,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,afb,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,ak,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,als,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,am,1,160,0,160,0.00625,2,158,1,0.006329113924050633
observed,2022,task_language,anp,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,aoz,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,apc,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,ar,6,160,0,160,0.0375,2,158,6,0.0379746835443038
observed,2022,task_language,arq,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,ary,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,arz,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,as,3,160,0,160,0.01875,2,158,3,0.0189873417721519
observed,2022,task_language,ase,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,ast,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,awa,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,ay,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,az,1,160,0,160,0.00625,2,158,1,0.006329113924050633
observed,2022,task_language,bal,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,ban,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,bar,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,bbc,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,bbj,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,be,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,bew,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,bfy,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,bg,2,160,0,160,0.0125,2,158,2,0.012658227848101266
observed,2022,task_language,bgc,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,bho,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,bjn,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,bm,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,bn,9,160,0,160,0.05625,2,158,9,0.056962025316455694
observed,2022,task_language,bns,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,bo,1,160,0,160,0.00625,2,158,1,0.006329113924050633
observed,2022,task_language,br,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,bra,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,brx,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,bs,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,bug,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,ca,1,160,0,160,0.00625,2,158,1,0.006329113924050633
observed,2022,task_language,ceb,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,ckb,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,co,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,crh,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,cs,4,160,0,160,0.025,2,158,4,0.02531645569620253
observed,2022,task_language,ctg,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,cv,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,cy,1,160,0,160,0.00625,2,158,1,0.006329113924050633
observed,2022,task_language,da,2,160,0,160,0.0125,2,158,2,0.012658227848101266
observed,2022,task_language,dag,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,de,14,160,0,160,0.0875,2,158,13,0.08227848101265822
observed,2022,task_language,doi,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,dsb,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,dv,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,dz,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,ee,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,el,2,160,0,160,0.0125,2,158,2,0.012658227848101266
observed,2022,task_language,en,147,160,0,160,0.91875,2,158,145,0.9177215189873418
observed,2022,task_language,eo,1,160,0,160,0.00625,2,158,1,0.006329113924050633
observed,2022,task_language,es,10,160,0,160,0.0625,2,158,10,0.06329113924050633
observed,2022,task_language,et,2,160,0,160,0.0125,2,158,2,0.012658227848101266
observed,2022,task_language,eu,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,fa,6,160,0,160,0.0375,2,158,5,0.03164556962025317
observed,2022,task_language,ff,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,fi,4,160,0,160,0.025,2,158,3,0.0189873417721519
observed,2022,task_language,fil,1,160,0,160,0.00625,2,158,1,0.006329113924050633
observed,2022,task_language,fj,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,fo,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,fr,10,160,0,160,0.0625,2,158,10,0.06329113924050633
observed,2022,task_language,frr,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,fy,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,ga,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,gaa,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,gbm,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,gd,1,160,0,160,0.00625,2,158,1,0.006329113924050633
observed,2022,task_language,gl,1,160,0,160,0.00625,2,158,1,0.006329113924050633
observed,2022,task_language,gn,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,gom,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,gor,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,grc,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,gu,6,160,0,160,0.0375,2,158,6,0.0379746835443038
observed,2022,task_language,ha,2,160,0,160,0.0125,2,158,2,0.012658227848101266
observed,2022,task_language,haw,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,he,2,160,0,160,0.0125,2,158,2,0.012658227848101266
observed,2022,task_language,hi,9,160,0,160,0.05625,2,158,8,0.05063291139240506
observed,2022,task_language,hil,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,hmn,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,hne,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,hoj,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,hr,2,160,0,160,0.0125,2,158,2,0.012658227848101266
observed,2022,task_language,hsb,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,ht,2,160,0,160,0.0125,2,158,2,0.012658227848101266
observed,2022,task_language,hu,2,160,0,160,0.0125,2,158,2,0.012658227848101266
observed,2022,task_language,hy,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,iba,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,id,3,160,0,160,0.01875,2,158,3,0.0189873417721519
observed,2022,task_language,ida,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,ig,3,160,0,160,0.01875,2,158,3,0.0189873417721519
observed,2022,task_language,igb,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,ilo,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,is,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,it,7,160,0,160,0.04375,2,158,7,0.04430379746835443
observed,2022,task_language,ja,9,160,0,160,0.05625,2,158,9,0.056962025316455694
observed,2022,task_language,jax,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,jbo,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,jv,1,160,0,160,0.00625,2,158,1,0.006329113924050633
observed,2022,task_language,ka,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,kaa,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,kam,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,kea,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,kgv,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,khg,1,160,0,160,0.00625,2,158,1,0.006329113924050633
observed,2022,task_language,ki,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,kk,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,km,1,160,0,160,0.00625,2,158,1,0.006329113924050633
observed,2022,task_language,kn,6,160,0,160,0.0375,2,158,5,0.03164556962025317
observed,2022,task_language,ko,7,160,0,160,0.04375,2,158,7,0.04430379746835443
observed,2022,task_language,koi,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,kok,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,kpv,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,kri,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,ksh,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,ku,2,160,0,160,0.0125,2,158,2,0.012658227848101266
observed,2022,task_language,ky,1,160,0,160,0.00625,2,158,1,0.006329113924050633
observed,2022,task_language,la,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,lb,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,lg,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,liv,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,ljp,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,ln,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,lo,1,160,0,160,0.00625,2,158,1,0.006329113924050633
observed,2022,task_language,lt,1,160,0,160,0.00625,2,158,1,0.006329113924050633
observed,2022,task_language,luo,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,lus,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,lv,1,160,0,160,0.00625,2,158,1,0.006329113924050633
observed,2022,task_language,lzh,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,mad,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,mag,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,mai,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,mak,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,mg,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,mi,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,min,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,mk,1,160,0,160,0.00625,2,158,1,0.006329113924050633
observed,2022,task_language,ml,4,160,0,160,0.025,2,158,4,0.02531645569620253
observed,2022,task_language,mn,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,mni,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,mr,6,160,0,160,0.0375,2,158,6,0.0379746835443038
observed,2022,task_language,ms,1,160,0,160,0.00625,2,158,1,0.006329113924050633
observed,2022,task_language,mt,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,mui,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,multilingual_unspecified,2,160,0,160,0.0125,2,158,0,0.0
observed,2022,task_language,mup,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,mwr,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,my,2,160,0,160,0.0125,2,158,2,0.012658227848101266
observed,2022,task_language,nan,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,nb,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,nds,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,ne,1,160,0,160,0.00625,2,158,1,0.006329113924050633
observed,2022,task_language,nij,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,nl,4,160,0,160,0.025,2,158,4,0.02531645569620253
observed,2022,task_language,nn,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,no,1,160,0,160,0.00625,2,158,1,0.006329113924050633
observed,2022,task_language,nod,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,not_applicable,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,nso,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,ny,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,nyf,0,160,0,160,0.0,2,158,0,0.0
observed,2022,task_language,oc,0,160,0,160,0.0,2,158,0,0.0
